Detached,AgeBand,Cwi,Loft,Dg,Cond,Swi,Ashp,Gshp,Bio,Pv,Shw,Total Used Energy
0,6,1,0,0,1,0,0,0,0,1,1,7978.846742
0,6,1,1,0,1,0,0,0,0,1,1,7658.488891
0,6,1,0,1,1,0,0,0,0,1,1,7285.843297
0,6,1,1,1,1,0,0,0,0,1,1,6954.361702
0,6,1,0,0,0,0,1,0,0,1,1,4157.068664
0,6,1,1,0,0,0,1,0,0,1,1,4026.839965
0,6,1,0,1,0,0,1,0,0,1,1,3866.408125
0,6,1,1,1,0,0,1,0,0,1,1,3733.497586
0,7,1,0,1,0,0,0,0,0,0,0,15617.51002
0,7,1,1,1,0,0,0,0,0,0,0,15201.23632
0,7,1,0,1,0,0,1,0,0,0,0,6758.438669
0,7,1,1,1,0,0,1,0,0,0,0,6642.353818
0,7,1,0,1,1,0,0,0,0,0,0,14112.68774
0,7,1,1,1,1,0,0,0,0,0,0,13758.66212
0,7,1,0,1,0,0,0,0,0,0,1,13593.39108
0,7,1,1,1,0,0,0,0,0,0,1,13238.92725
0,7,1,0,1,0,0,1,0,0,0,1,6429.111948
0,7,1,1,1,0,0,1,0,0,0,1,6312.992539
0,7,1,0,1,1,0,0,0,0,0,1,12883.25143
0,7,1,1,1,1,0,0,0,0,0,1,12528.09072
0,7,1,0,1,0,0,0,0,0,1,0,14509.54727
0,7,1,1,1,0,0,0,0,0,1,0,14093.27358
0,7,1,0,1,0,0,1,0,0,1,0,5650.475928
0,7,1,1,1,0,0,1,0,0,1,0,5534.391077
0,7,1,0,1,1,0,0,0,0,1,0,13004.725
0,7,1,1,1,1,0,0,0,0,1,0,12650.69938
0,7,1,0,1,0,0,0,0,0,1,1,13416.49789
0,7,1,1,1,0,0,0,0,0,1,1,13062.03405
0,7,1,0,1,0,0,1,0,0,1,1,6252.218753
0,7,1,1,1,0,0,1,0,0,1,1,6136.099344
0,7,1,0,1,1,0,0,0,0,1,1,12706.35823
0,7,1,1,1,1,0,0,0,0,1,1,12351.19753
0,4,0,0,0,1,0,0,0,0,0,0,18098.57264
0,4,1,0,0,1,0,0,0,0,0,0,15592.84242
0,4,0,1,0,1,0,0,0,0,0,0,17604.16511
0,4,1,1,0,1,0,0,0,0,0,0,15083.80154
0,4,0,0,1,1,0,0,0,0,0,0,17220.9154
0,4,1,0,1,1,0,0,0,0,0,0,14671.58811
0,4,0,1,1,1,0,0,0,0,0,0,16723.21657
0,4,1,1,1,1,0,0,0,0,0,0,14142.0524
0,4,0,0,0,0,0,1,0,0,0,0,7668.084058
0,4,1,0,0,0,0,1,0,0,0,0,6819.053595
0,4,0,1,0,0,0,1,0,0,0,0,7502.782951
0,4,1,1,0,0,0,1,0,0,0,0,6641.329795
0,4,0,0,1,0,0,1,0,0,0,0,7372.678594
0,4,1,0,1,0,0,1,0,0,0,0,6492.731937
0,4,0,1,1,0,0,1,0,0,0,0,7204.552097
0,4,1,1,1,0,0,1,0,0,0,0,6303.025983
0,4,0,0,0,1,0,0,0,0,0,1,14742.64766
0,4,1,0,0,1,0,0,0,0,0,1,12631.86326
0,4,0,1,0,1,0,0,0,0,0,1,14326.1902
0,4,1,1,0,1,0,0,0,0,0,1,12202.69354
0,4,0,0,1,1,0,0,0,0,0,1,14008.75948
0,4,1,0,1,1,0,0,0,0,0,1,11868.15204
0,4,0,1,1,1,0,0,0,0,0,1,13590.91358
0,4,1,1,1,1,0,0,0,0,0,1,11421.81496
0,4,0,0,0,0,0,1,0,0,0,1,7365.637372
0,4,1,0,0,0,0,1,0,0,0,1,6516.532892
0,4,0,1,0,0,0,1,0,0,0,1,7200.330105
0,4,1,1,0,0,0,1,0,0,0,1,6338.767893
0,4,0,0,1,0,0,1,0,0,0,1,7070.608615
0,4,1,0,1,0,0,1,0,0,0,1,6190.609833
0,4,0,1,1,0,0,1,0,0,0,1,6902.486788
0,4,1,1,1,0,0,1,0,0,0,1,6000.846187
0,4,0,0,0,1,0,0,0,0,1,0,17256.30704
0,4,1,0,0,1,0,0,0,0,1,0,14750.57682
0,4,0,1,0,1,0,0,0,0,1,0,16761.89951
0,4,1,1,0,1,0,0,0,0,1,0,14241.53594
0,4,0,0,1,1,0,0,0,0,1,0,16378.6498
0,4,1,0,1,1,0,0,0,0,1,0,13829.32251
0,4,0,1,1,1,0,0,0,0,1,0,15880.95097
0,4,1,1,1,1,0,0,0,0,1,0,13299.7868
0,4,0,0,0,0,0,1,0,0,1,0,6825.818458
0,4,1,0,0,0,0,1,0,0,1,0,5976.787995
0,4,0,1,0,0,0,1,0,0,1,0,6660.517351
0,4,1,1,0,0,0,1,0,0,1,0,5799.064195
0,4,0,0,1,0,0,1,0,0,1,0,6530.412994
0,4,1,0,1,0,0,1,0,0,1,0,5650.466337
0,4,0,1,1,0,0,1,0,0,1,0,6362.286497
0,4,1,1,1,0,0,1,0,0,1,0,5460.760383
0,4,0,0,0,1,0,0,0,0,1,1,14742.64766
0,4,1,0,0,1,0,0,0,0,1,1,12631.86326
0,4,0,1,0,1,0,0,0,0,1,1,14326.1902
0,4,1,1,0,1,0,0,0,0,1,1,12202.69354
0,4,0,0,1,1,0,0,0,0,1,1,14008.75948
0,4,1,0,1,1,0,0,0,0,1,1,11868.15204
0,4,0,1,1,1,0,0,0,0,1,1,13590.91358
0,4,1,1,1,1,0,0,0,0,1,1,11421.81496
0,4,0,0,0,0,0,1,0,0,1,1,7365.637372
0,4,1,0,0,0,0,1,0,0,1,1,6516.532892
0,4,0,1,0,0,0,1,0,0,1,1,7200.330105
0,4,1,1,0,0,0,1,0,0,1,1,6338.767893
0,4,0,0,1,0,0,1,0,0,1,1,7070.608615
0,4,1,0,1,0,0,1,0,0,1,1,6190.609833
0,4,0,1,1,0,0,1,0,0,1,1,6902.486788
0,4,1,1,1,0,0,1,0,0,1,1,6000.846187
0,8,1,1,1,0,0,0,0,0,0,0,7310.205402
0,8,1,1,1,0,0,1,0,0,0,0,3793.682751
0,8,1,1,1,1,0,0,0,0,0,0,6766.19224
0,8,1,1,1,0,0,0,0,0,0,1,6176.438854
0,8,1,1,1,0,0,1,0,0,0,1,3576.941074
0,8,1,1,1,1,0,0,0,0,0,1,5887.357804
0,8,1,1,1,0,0,0,0,0,1,0,6306.837364
0,8,1,1,1,0,0,1,0,0,1,0,2790.314713
0,8,1,1,1,1,0,0,0,0,1,0,5762.824202
0,8,1,1,1,0,0,0,0,0,1,1,5861.523351
0,8,1,1,1,0,0,1,0,0,1,1,3262.025571
0,8,1,1,1,1,0,0,0,0,1,1,5572.4423
0,10,1,1,1,1,0,0,0,0,0,0,14174.11778
0,10,1,1,1,0,0,1,0,0,0,0,6965.90999
0,10,1,1,1,1,0,0,0,0,0,1,12000.92952
0,10,1,1,1,0,0,1,0,0,0,1,6678.910798
0,10,1,1,1,1,0,0,0,0,1,0,12907.75483
0,10,1,1,1,0,0,1,0,0,1,0,5699.547035
0,10,1,1,1,1,0,0,0,0,1,1,11564.25987
0,10,1,1,1,0,0,1,0,0,1,1,6242.241143
0,5,1,0,1,0,0,0,0,0,0,0,21478.20631
0,5,1,1,1,0,0,0,0,0,0,0,20383.86346
0,5,1,0,1,0,0,1,0,0,0,0,7134.97652
0,5,1,1,1,0,0,1,0,0,0,0,6864.315134
0,5,1,0,1,1,0,0,0,0,0,0,13920.52984
0,5,1,1,1,1,0,0,0,0,0,0,13278.92965
0,5,1,0,1,0,0,0,0,0,0,1,15193.27315
0,5,1,1,1,0,0,0,0,0,0,1,14385.4078
0,5,1,0,1,0,0,1,0,0,0,1,6847.152376
0,5,1,1,1,0,0,1,0,0,0,1,6576.404994
0,5,1,0,1,1,0,0,0,0,0,1,12811.087
0,5,1,1,1,1,0,0,0,0,0,1,12167.32392
0,5,1,0,1,0,0,0,0,0,1,0,19783.8742
0,5,1,1,1,0,0,0,0,0,1,0,18689.53135
0,5,1,0,1,0,0,1,0,0,1,0,5440.644411
0,5,1,1,1,0,0,1,0,0,1,0,5169.983025
0,5,1,0,1,1,0,0,0,0,1,0,12226.19773
0,5,1,1,1,1,0,0,0,0,1,0,11584.59754
0,5,1,0,1,0,0,0,0,0,1,1,14328.63434
0,5,1,1,1,0,0,0,0,0,1,1,13520.76899
0,5,1,0,1,0,0,1,0,0,1,1,5982.513567
0,5,1,1,1,0,0,1,0,0,1,1,5711.766185
0,5,1,0,1,1,0,0,0,0,1,1,11946.44819
0,5,1,1,1,1,0,0,0,0,1,1,11302.68511
0,7,1,1,0,0,0,0,0,0,0,0,12186.44955
0,7,1,1,1,0,0,0,0,0,0,0,11330.05089
0,7,1,1,0,0,0,1,0,0,0,0,5015.661738
0,7,1,1,1,0,0,1,0,0,0,0,4726.069619
0,7,1,1,0,1,0,0,0,0,0,0,10863.44612
0,7,1,1,1,1,0,0,0,0,0,0,10033.68546
0,7,1,1,0,0,0,0,0,0,0,1,10994.99104
0,7,1,1,1,0,0,0,0,0,0,1,10186.22742
0,7,1,1,0,0,0,1,0,0,0,1,4800.384803
0,7,1,1,1,0,0,1,0,0,0,1,4510.97896
0,7,1,1,0,1,0,0,0,0,0,1,10005.656
0,7,1,1,1,1,0,0,0,0,0,1,9174.827696
0,7,1,1,0,0,0,0,0,0,1,0,10948.77854
0,7,1,1,1,0,0,0,0,0,1,0,10092.37988
0,7,1,1,0,0,0,1,0,0,1,0,3777.990724
0,7,1,1,1,0,0,1,0,0,1,0,3488.398604
0,7,1,1,0,1,0,0,0,0,1,0,9625.775101
0,7,1,1,1,1,0,0,0,0,1,0,8796.014444
0,7,1,1,0,0,0,0,0,0,1,1,10445.77256
0,7,1,1,1,0,0,0,0,0,1,1,9637.008945
0,7,1,1,0,0,0,1,0,0,1,1,4251.166324
0,7,1,1,1,0,0,1,0,0,1,1,3961.760481
0,7,1,1,0,1,0,0,0,0,1,1,9456.437524
0,7,1,1,1,1,0,0,0,0,1,1,8625.609217
0,9,1,0,1,0,0,0,0,0,0,0,7265.789258
0,9,1,0,1,0,0,1,0,0,0,0,4240.816251
0,5,0,0,0,0,0,0,0,0,0,0,8287.707346
0,5,0,0,0,0,1,0,0,0,0,0,6525.494593
0,5,0,0,1,0,0,0,0,0,0,0,7528.960359
0,5,0,0,1,0,1,0,0,0,0,0,5696.257801
0,5,0,0,0,0,0,1,0,0,0,0,4560.641889
0,5,0,0,0,0,1,1,0,0,0,0,3968.982424
0,5,0,0,1,0,0,1,0,0,0,0,4307.040431
0,5,0,0,1,0,1,1,0,0,0,0,3666.879569
0,5,1,0,0,0,0,0,0,0,0,0,22221.45349
0,5,1,0,1,0,0,0,0,0,0,0,20476.46794
0,5,1,0,0,0,0,1,0,0,0,0,8046.782046
0,5,1,0,1,0,0,1,0,0,0,0,7613.802344
0,5,1,0,0,1,0,0,0,0,0,0,15074.04164
0,5,1,0,1,1,0,0,0,0,0,0,14071.8336
0,3,0,0,1,0,0,0,0,0,0,0,13286.18481
0,3,0,0,1,0,1,0,0,0,0,0,11434.49113
0,3,0,0,1,0,0,1,0,0,0,0,6102.155427
0,3,0,0,1,0,1,1,0,0,0,0,5540.348705
0,3,0,0,1,1,0,0,0,0,0,0,11734.47151
0,3,0,0,1,1,1,0,0,0,0,0,10110.19174
0,5,1,1,1,1,0,0,0,0,0,0,14894.43446
0,5,1,1,1,0,0,1,0,0,0,0,6843.203581
0,5,1,1,1,1,0,0,0,0,0,1,12306.76546
0,5,1,1,1,0,0,1,0,0,0,1,6612.865803
0,5,1,1,1,1,0,0,0,0,1,0,13713.68171
0,5,1,1,1,0,0,1,0,0,1,0,5662.450831
0,5,1,1,1,1,0,0,0,0,1,1,11814.46524
0,5,1,1,1,0,0,1,0,0,1,1,6120.565588
0,4,0,0,0,0,0,0,0,0,0,0,24067.41785
0,4,1,0,0,0,0,0,0,0,0,0,20876.30981
0,4,0,1,0,0,0,0,0,0,0,0,22291.76797
0,4,1,1,0,0,0,0,0,0,0,0,19027.58721
0,4,0,0,1,0,0,0,0,0,0,0,23225.89811
0,4,1,0,1,0,0,0,0,0,0,0,19995.52778
0,4,0,1,1,0,0,0,0,0,0,0,21435.43176
0,4,1,1,1,0,0,0,0,0,0,0,18098.98445
0,4,0,0,0,0,0,1,0,0,0,0,10984.67287
0,4,1,0,0,0,0,1,0,0,0,0,9899.687946
0,4,0,1,0,0,0,1,0,0,0,0,10383.38834
0,4,1,1,0,0,0,1,0,0,0,0,9261.517023
0,4,0,0,1,0,0,1,0,0,0,0,10699.70004
0,4,1,0,1,0,0,1,0,0,0,0,9596.36281
0,4,0,1,1,0,0,1,0,0,0,0,10090.42738
0,4,1,1,1,0,0,1,0,0,0,0,8934.206466
0,4,0,0,0,1,0,0,0,0,0,0,21236.64352
0,4,1,0,0,1,0,0,0,0,0,0,18606.13283
0,4,0,1,0,1,0,0,0,0,0,0,19773.6613
0,4,1,1,0,1,0,0,0,0,0,0,17081.06186
0,4,0,0,1,1,0,0,0,0,0,0,20537.37223
0,4,1,0,1,1,0,0,0,0,0,0,17877.63597
0,4,0,1,1,1,0,0,0,0,0,0,19062.87724
0,4,1,1,1,1,0,0,0,0,0,0,16314.69813
0,4,0,0,0,0,0,0,0,0,0,1,20720.30951
0,4,1,0,0,0,0,0,0,0,0,1,18088.17291
0,4,0,1,0,0,0,0,0,0,0,1,19256.49524
0,4,1,1,0,0,0,0,0,0,0,1,16561.77547
0,4,0,0,1,0,0,0,0,0,0,1,20021.56773
0,4,1,0,1,0,0,0,0,0,0,1,17360.21824
0,4,0,1,1,0,0,0,0,0,0,1,18546.26093
0,4,1,1,1,0,0,0,0,0,0,1,15795.85175
0,4,0,0,0,0,0,1,0,0,0,1,10656.40838
0,4,1,0,0,0,0,1,0,0,0,1,9571.37932
0,4,0,1,0,0,0,1,0,0,0,1,10055.10678
0,4,1,1,0,0,0,1,0,0,0,1,8933.128666
0,4,0,0,1,0,0,1,0,0,0,1,10371.67475
0,4,1,0,1,0,0,1,0,0,0,1,9268.319155
0,4,0,1,1,0,0,1,0,0,0,1,9762.401305
0,4,1,1,1,0,0,1,0,0,0,1,8606.068478
0,4,0,0,0,1,0,0,0,0,0,1,20015.17067
0,4,1,0,0,1,0,0,0,0,0,1,17380.60497
0,4,0,1,0,1,0,0,0,0,0,1,18550.13177
0,4,1,1,0,1,0,0,0,0,0,1,15852.22688
0,4,0,0,1,1,0,0,0,0,0,1,19315.75665
0,4,1,0,1,1,0,0,0,0,0,1,16651.63967
0,4,0,1,1,1,0,0,0,0,0,1,17839.06515
0,4,1,1,1,1,0,0,0,0,0,1,15084.9556
0,4,0,0,0,0,0,0,0,0,1,0,22810.14502
0,4,1,0,0,0,0,0,0,0,1,0,19619.03697
0,4,0,1,0,0,0,0,0,0,1,0,21034.49514
0,4,1,1,0,0,0,0,0,0,1,0,17770.31438
0,4,0,0,1,0,0,0,0,0,1,0,21968.62528
0,4,1,0,1,0,0,0,0,0,1,0,18738.25495
0,4,0,1,1,0,0,0,0,0,1,0,20178.15893
0,4,1,1,1,0,0,0,0,0,1,0,16841.71161
0,4,0,0,0,0,0,1,0,0,1,0,9727.400036
0,4,1,0,0,0,0,1,0,0,1,0,8642.415114
0,4,0,1,0,0,0,1,0,0,1,0,9126.115505
0,4,1,1,0,0,0,1,0,0,1,0,8004.244191
0,4,0,0,1,0,0,1,0,0,1,0,9442.427213
0,4,1,0,1,0,0,1,0,0,1,0,8339.089978
0,4,0,1,1,0,0,1,0,0,1,0,8833.154545
0,4,1,1,1,0,0,1,0,0,1,0,7676.933634
0,4,0,0,0,1,0,0,0,0,1,0,19979.37068
0,4,1,0,0,1,0,0,0,0,1,0,17348.86
0,4,0,1,0,1,0,0,0,0,1,0,18516.38847
0,4,1,1,0,1,0,0,0,0,1,0,15823.78903
0,4,0,0,1,1,0,0,0,0,1,0,19280.0994
0,4,1,0,1,1,0,0,0,0,1,0,16620.36313
0,4,0,1,1,1,0,0,0,0,1,0,17805.60441
0,4,1,1,1,1,0,0,0,0,1,0,15057.4253
0,4,0,0,0,0,0,0,0,0,1,1,20394.10623
0,4,1,0,0,0,0,0,0,0,1,1,17761.96962
0,4,0,1,0,0,0,0,0,0,1,1,18930.29196
0,4,1,1,0,0,0,0,0,0,1,1,16235.57218
0,4,0,0,1,0,0,0,0,0,1,1,19695.36444
0,4,1,0,1,0,0,0,0,0,1,1,17034.01496
0,4,0,1,1,0,0,0,0,0,1,1,18220.05764
0,4,1,1,1,0,0,0,0,0,1,1,15469.64846
0,4,0,0,0,0,0,1,0,0,1,1,10330.20509
0,4,1,0,0,0,0,1,0,0,1,1,9245.176034
0,4,0,1,0,0,0,1,0,0,1,1,9728.903498
0,4,1,1,0,0,0,1,0,0,1,1,8606.925381
0,4,0,0,1,0,0,1,0,0,1,1,10045.47147
0,4,1,0,1,0,0,1,0,0,1,1,8942.115869
0,4,0,1,1,0,0,1,0,0,1,1,9436.198019
0,4,1,1,1,0,0,1,0,0,1,1,8279.865192
0,4,0,0,0,1,0,0,0,0,1,1,19688.96738
0,4,1,0,0,1,0,0,0,0,1,1,17054.40168
0,4,0,1,0,1,0,0,0,0,1,1,18223.92849
0,4,1,1,0,1,0,0,0,0,1,1,15526.02359
0,4,0,0,1,1,0,0,0,0,1,1,18989.55336
0,4,1,0,1,1,0,0,0,0,1,1,16325.43639
0,4,0,1,1,1,0,0,0,0,1,1,17512.86186
0,4,1,1,1,1,0,0,0,0,1,1,14758.75232
0,5,1,1,1,1,0,0,0,0,0,0,17076.47529
0,5,1,1,1,0,0,1,0,0,0,0,7749.165645
0,5,1,1,1,1,0,0,0,0,0,1,14119.65676
0,5,1,1,1,0,0,1,0,0,0,1,7518.888161
0,5,1,1,1,1,0,0,0,0,1,0,15699.4476
0,5,1,1,1,0,0,1,0,0,1,0,6372.137958
0,5,1,1,1,1,0,0,0,0,1,1,13431.08161
0,5,1,1,1,0,0,1,0,0,1,1,6830.313009
0,2,0,1,1,0,0,0,0,0,0,0,14342.44634
0,2,0,1,1,0,1,0,0,0,0,0,11774.4134
0,2,0,1,1,0,0,1,0,0,0,0,7210.54973
0,2,0,1,1,0,1,1,0,0,0,0,6250.374662
0,2,0,1,1,1,0,0,0,0,0,0,12959.96354
0,2,0,1,1,1,1,0,0,0,0,0,10778.32333
0,2,0,1,1,0,0,0,0,0,0,1,12431.35665
0,2,0,1,1,0,1,0,0,0,0,1,10245.43803
0,2,0,1,1,0,0,1,0,0,0,1,6922.680251
0,2,0,1,1,0,1,1,0,0,0,1,5962.081968
0,2,0,1,1,1,0,0,0,0,0,1,11890.57886
0,2,0,1,1,1,1,0,0,0,0,1,9700.486024
0,2,0,1,1,0,0,0,0,0,1,0,13706.61238
0,2,0,1,1,0,1,0,0,0,1,0,11138.57944
0,2,0,1,1,0,0,1,0,0,1,0,6574.715772
0,2,0,1,1,0,1,1,0,0,1,0,5614.540704
0,2,0,1,1,1,0,0,0,0,1,0,12324.12958
0,2,0,1,1,1,1,0,0,0,1,0,10142.48938
0,2,0,1,1,0,0,0,0,0,1,1,12431.35665
0,2,0,1,1,0,1,0,0,0,1,1,10245.43803
0,2,0,1,1,0,0,1,0,0,1,1,6922.680251
0,2,0,1,1,0,1,1,0,0,1,1,5962.081968
0,2,0,1,1,1,0,0,0,0,1,1,11890.57886
0,2,0,1,1,1,1,0,0,0,1,1,9700.486024
0,8,1,1,0,0,0,0,0,0,0,0,19456.58514
0,8,1,1,1,0,0,0,0,0,0,0,17752.02892
0,8,1,1,0,0,0,1,0,0,0,0,6947.61659
0,8,1,1,1,0,0,1,0,0,0,0,6502.730168
0,8,1,1,0,1,0,0,0,0,0,0,12899.96859
0,8,1,1,1,1,0,0,0,0,0,0,11884.09302
0,8,1,1,0,0,0,0,0,0,0,1,14073.21182
0,8,1,1,1,0,0,0,0,0,0,1,12817.15423
0,8,1,1,0,0,0,1,0,0,0,1,6716.282534
0,8,1,1,1,0,0,1,0,0,0,1,6271.838259
0,8,1,1,0,1,0,0,0,0,0,1,11977.08835
0,8,1,1,1,1,0,0,0,0,0,1,10959.93009
0,8,1,1,0,0,0,0,0,0,1,0,18227.18365
0,8,1,1,1,0,0,0,0,0,1,0,16522.62742
0,8,1,1,0,0,0,1,0,0,1,0,5718.215093
0,8,1,1,1,0,0,1,0,0,1,0,5273.32867
0,8,1,1,0,1,0,0,0,0,1,0,11670.5671
0,8,1,1,1,1,0,0,0,0,1,0,10654.69152
0,8,1,1,0,0,0,0,0,0,1,1,13532.26286
0,8,1,1,1,0,0,0,0,0,1,1,12276.20527
0,8,1,1,0,0,0,1,0,0,1,1,6175.333571
0,8,1,1,1,0,0,1,0,0,1,1,5730.889297
0,8,1,1,0,1,0,0,0,0,1,1,11436.13939
0,8,1,1,1,1,0,0,0,0,1,1,10418.98113
0,8,0,0,1,0,0,0,0,0,0,0,5238.113927
0,8,1,0,1,0,0,0,0,0,0,0,5062.136668
0,8,0,0,1,0,0,1,0,0,0,0,3357.791325
0,8,1,0,1,0,0,1,0,0,0,0,3291.87047
0,3,0,0,1,0,0,0,0,0,0,0,13404.22495
0,3,0,0,1,0,1,0,0,0,0,0,10773.99977
0,3,0,1,1,0,0,0,0,0,0,0,13144.79349
0,3,0,1,1,0,1,0,0,0,0,0,10485.9981
0,3,0,0,1,0,0,1,0,0,0,0,5621.179626
0,3,0,0,1,0,1,1,0,0,0,0,4903.757129
0,3,0,1,1,0,0,1,0,0,0,0,5551.369573
0,3,0,1,1,0,1,1,0,0,0,0,4823.14518
0,3,0,0,1,1,0,0,0,0,0,0,10810.33828
0,3,0,0,1,1,1,0,0,0,0,0,8885.860844
0,3,0,1,1,1,0,0,0,0,0,0,10622.87714
0,3,0,1,1,1,1,0,0,0,0,0,8670.000043
0,3,0,0,1,0,0,0,0,0,0,1,10492.1674
0,3,0,0,1,0,1,0,0,0,0,1,8602.203483
0,3,0,1,1,0,0,0,0,0,0,1,10307.38506
0,3,0,1,1,0,1,0,0,0,0,1,8390.801041
0,3,0,0,1,0,0,1,0,0,0,1,5406.262667
0,3,0,0,1,0,1,1,0,0,0,1,4688.548141
0,3,0,1,1,0,0,1,0,0,0,1,5336.441569
0,3,0,1,1,0,1,1,0,0,0,1,4607.865848
0,3,0,0,1,1,0,0,0,0,0,1,9948.149325
0,3,0,0,1,1,1,0,0,0,0,1,8016.596514
0,3,0,1,1,1,0,0,0,0,0,1,9760.200363
0,3,0,1,1,1,1,0,0,0,0,1,7799.545452
0,3,0,0,1,0,0,0,0,0,1,0,11485.08449
0,3,0,0,1,0,1,0,0,0,1,0,8854.859313
0,3,0,1,1,0,0,0,0,0,1,0,11225.65304
0,3,0,1,1,0,1,0,0,0,1,0,8566.857641
0,3,0,0,1,0,0,1,0,0,1,0,3702.039172
0,3,0,0,1,0,1,1,0,0,1,0,2984.616674
0,3,0,1,1,0,0,1,0,0,1,0,3632.229119
0,3,0,1,1,0,1,1,0,0,1,0,2904.004726
0,3,0,0,1,1,0,0,0,0,1,0,8891.197829
0,3,0,0,1,1,1,0,0,0,1,0,6966.72039
0,3,0,1,1,1,0,0,0,0,1,0,8703.736684
0,3,0,1,1,1,1,0,0,0,1,0,6750.859589
0,3,0,0,1,0,0,0,0,0,1,1,9261.479479
0,3,0,0,1,0,1,0,0,0,1,1,7371.515564
0,3,0,1,1,0,0,0,0,0,1,1,9076.697142
0,3,0,1,1,0,1,0,0,0,1,1,7160.113122
0,3,0,0,1,0,0,1,0,0,1,1,4175.574748
0,3,0,0,1,0,1,1,0,0,1,1,3457.860221
0,3,0,1,1,0,0,1,0,0,1,1,4105.753649
0,3,0,1,1,0,1,1,0,0,1,1,3377.177929
0,3,0,0,1,1,0,0,0,0,1,1,8717.461405
0,3,0,0,1,1,1,0,0,0,1,1,6785.908595
0,3,0,1,1,1,0,0,0,0,1,1,8529.512444
0,3,0,1,1,1,1,0,0,0,1,1,6568.857533
0,9,1,0,1,0,0,0,0,0,0,0,14865.23741
0,9,1,1,1,0,0,0,0,0,0,0,14155.42867
0,9,1,0,1,0,0,1,0,0,0,0,5917.024361
0,9,1,1,1,0,0,1,0,0,0,0,5728.12053
0,9,1,0,1,1,0,0,0,0,0,0,12807.94562
0,9,1,1,1,1,0,0,0,0,0,0,12276.54188
0,9,1,0,1,0,0,0,0,0,0,1,12286.75405
0,9,1,1,1,0,0,0,0,0,0,1,11755.15826
0,9,1,0,1,0,0,1,0,0,0,1,5639.139448
0,9,1,1,1,0,0,1,0,0,0,1,5450.215507
0,9,1,0,1,1,0,0,0,0,0,1,11743.48694
0,9,1,1,1,1,0,0,0,0,0,1,11210.74854
0,9,1,0,1,0,0,0,0,0,1,0,13342.17752
0,9,1,1,1,0,0,0,0,0,1,0,12632.36878
0,9,1,0,1,0,0,1,0,0,1,0,4393.964475
0,9,1,1,1,0,0,1,0,0,1,0,4205.060644
0,9,1,0,1,1,0,0,0,0,1,0,11284.88573
0,9,1,1,1,1,0,0,0,0,1,0,10753.482
0,9,1,0,1,0,0,0,0,0,1,1,11593.38747
0,9,1,1,1,0,0,0,0,0,1,1,11061.79167
0,9,1,0,1,0,0,1,0,0,1,1,4945.772862
0,9,1,1,1,0,0,1,0,0,1,1,4756.84892
0,9,1,0,1,1,0,0,0,0,1,1,11050.12035
0,9,1,1,1,1,0,0,0,0,1,1,10517.38195
0,2,0,0,1,0,0,0,0,0,0,0,23937.09965
0,2,0,0,1,0,1,0,0,0,0,0,17764.90973
0,2,0,1,1,0,0,0,0,0,0,0,23387.84046
0,2,0,1,1,0,1,0,0,0,0,0,17088.58755
0,2,0,0,1,0,0,1,0,0,0,0,9792.256272
0,2,0,0,1,0,1,1,0,0,0,0,7792.064206
0,2,0,1,1,0,0,1,0,0,0,0,9613.383997
0,2,0,1,1,0,1,1,0,0,0,0,7567.784509
0,2,0,0,1,1,0,0,0,0,0,0,18997.74469
0,2,0,0,1,1,1,0,0,0,0,0,14581.93985
0,2,0,1,1,1,0,0,0,0,0,0,18597.26727
0,2,0,1,1,1,1,0,0,0,0,0,14092.54556
0,2,0,0,1,0,0,0,0,0,0,1,18511.23292
0,2,0,0,1,0,1,0,0,0,0,1,14093.56259
0,2,0,1,1,0,0,0,0,0,0,1,18110.73912
0,2,0,1,1,0,1,0,0,0,0,1,13603.52099
0,2,0,0,1,0,0,1,0,0,0,1,9486.258281
0,2,0,0,1,0,1,1,0,0,0,1,7485.911525
0,2,0,1,1,0,0,1,0,0,0,1,9307.404399
0,2,0,1,1,0,1,1,0,0,0,1,7261.522963
0,2,0,0,1,1,0,0,0,0,0,1,17839.10077
0,2,0,0,1,1,1,0,0,0,0,1,13414.3439
0,2,0,1,1,1,0,0,0,0,0,1,17438.10305
0,2,0,1,1,1,1,0,0,0,0,1,12923.27883
0,2,0,0,1,0,0,0,0,0,1,0,22954.22484
0,2,0,0,1,0,1,0,0,0,1,0,16782.03492
0,2,0,1,1,0,0,0,0,0,1,0,22404.96565
0,2,0,1,1,0,1,0,0,0,1,0,16105.71274
0,2,0,0,1,0,0,1,0,0,1,0,8809.381461
0,2,0,0,1,0,1,1,0,0,1,0,6809.189396
0,2,0,1,1,0,0,1,0,0,1,0,8630.509187
0,2,0,1,1,0,1,1,0,0,1,0,6584.909698
0,2,0,0,1,1,0,0,0,0,1,0,18014.86987
0,2,0,0,1,1,1,0,0,0,1,0,13599.06504
0,2,0,1,1,1,0,0,0,0,1,0,17614.39246
0,2,0,1,1,1,1,0,0,0,1,0,13109.67075
0,2,0,0,1,0,0,0,0,0,1,1,18420.97242
0,2,0,0,1,0,1,0,0,0,1,1,14003.30208
0,2,0,1,1,0,0,0,0,0,1,1,18020.47862
0,2,0,1,1,0,1,0,0,0,1,1,13513.26049
0,2,0,0,1,0,0,1,0,0,1,1,9395.997778
0,2,0,0,1,0,1,1,0,0,1,1,7395.651022
